,STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,bad_conditions,rating
2232,USW00014765,2011-02-11,,6,30,6.26,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2233,USW00014765,2011-02-12,,11,39,8.72,23.9,,,,,,,,,,,,,,,,,1.0,,,,1,bad
2234,USW00014765,2011-02-13,,21,40,11.63,23.0,,,,,,,,,,,,,,,,,1.0,,,,1,bad
2235,USW00014765,2011-02-14,,37,52,13.2,28.0,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2236,USW00014765,2011-02-15,,20,37,14.76,29.1,,,,,,,,,,,,,,,,,,,,,0,good
2237,USW00014765,2011-02-16,,17,39,6.71,21.0,,,,,,,,,,,,,,,,,,,,,0,good
2238,USW00014765,2011-02-17,,30,52,4.03,12.1,,,,,,,,,,,,,,,,,,,,,0,good
2239,USW00014765,2011-02-18,,34,60,7.61,25.1,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2240,USW00014765,2011-02-19,,18,46,19.01,36.0,,,,,,,,,,,,,,,,,1.0,,,,1,bad
2241,USW00014765,2011-02-20,,16,38,12.08,23.9,,,,,,,,,,,,,,,,,,,,,0,good
2242,USW00014765,2011-02-21,,17,30,9.17,21.9,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,3,bad
2243,USW00014765,2011-02-22,,13,38,10.07,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2244,USW00014765,2011-02-23,,18,43,7.61,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2245,USW00014765,2011-02-24,,16,41,6.26,15.0,,,,,,,,,,,,,,,1.0,,1.0,,,,2,bad
2246,USW00014765,2011-02-25,,30,52,10.51,40.0,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,4,bad
2247,USW00014765,2011-02-26,,28,38,8.5,17.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,3,bad
2248,USW00014765,2011-02-27,,24,35,6.93,17.9,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,5,worse
2249,USW00014765,2011-02-28,,25,51,9.84,23.9,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,5,worse
2250,USW00014765,2011-03-01,,26,41,10.29,25.1,,,,,,,,,,,,,,,,,,,,,0,good
2251,USW00014765,2011-03-02,,24,48,16.11,30.0,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2252,USW00014765,2011-03-03,,13,30,9.17,23.0,,,,,,,,,,,,,,,,,,,,,0,good
2253,USW00014765,2011-03-04,,18,35,7.38,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2254,USW00014765,2011-03-05,,34,56,13.42,29.1,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2255,USW00014765,2011-03-06,,45,63,15.43,31.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2256,USW00014765,2011-03-07,,29,53,18.12,31.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2257,USW00014765,2011-03-08,,25,46,6.49,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2258,USW00014765,2011-03-09,,27,42,9.4,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2259,USW00014765,2011-03-10,,35,46,11.18,21.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2260,USW00014765,2011-03-11,,38,52,8.05,21.9,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2261,USW00014765,2011-03-12,,35,54,10.07,23.0,,,,,,,,,,,,,,,,,,,,,0,good
2262,USW00014765,2011-03-13,,34,53,9.17,23.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2263,USW00014765,2011-03-14,,28,41,6.04,13.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,3,bad
2264,USW00014765,2011-03-15,,27,42,5.82,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
2265,USW00014765,2011-03-16,,33,49,5.37,15.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2266,USW00014765,2011-03-17,,31,57,5.14,16.1,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,3,bad
2267,USW00014765,2011-03-18,,41,73,12.97,28.0,,,,,,,,,,,,,,,,,,,,,0,good
2268,USW00014765,2011-03-19,,31,53,9.4,23.0,,,,,,,,,,,,,,,,,,,,,0,good
2269,USW00014765,2011-03-20,,28,46,6.93,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2270,USW00014765,2011-03-21,,33,39,8.28,23.9,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,5,worse
2271,USW00014765,2011-03-22,,35,46,13.2,25.1,,,,,,,,,,,,,,,,,,,,,0,good
2272,USW00014765,2011-03-23,,32,41,6.04,10.1,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,3,bad
2273,USW00014765,2011-03-24,,30,42,10.74,21.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,3,bad
2274,USW00014765,2011-03-25,,27,45,9.84,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2275,USW00014765,2011-03-26,,23,41,12.08,21.0,,,,,,,,,,,,,,,,,,,,,0,good
2276,USW00014765,2011-03-27,,25,45,11.18,21.9,,,,,,,,,,,,,,,,,,,,,0,good
2277,USW00014765,2011-03-28,,27,48,12.53,25.1,,,,,,,,,,,,,,,,,,,,,0,good
2278,USW00014765,2011-03-29,,29,51,8.95,21.0,,,,,,,,,,,,,,,,,,,,,0,good
2279,USW00014765,2011-03-30,,30,54,7.83,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2280,USW00014765,2011-03-31,,32,48,8.05,16.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,5,worse
2281,USW00014765,2011-04-01,,33,42,12.97,23.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,5,worse
2282,USW00014765,2011-04-02,,37,55,11.18,21.9,,,,,,,,,,,,,,,,,,,,,0,good
2283,USW00014765,2011-04-03,,37,56,11.86,23.9,,,,,,,,,,,,,,,,,,,,,0,good
2284,USW00014765,2011-04-04,,36,50,6.93,19.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2285,USW00014765,2011-04-05,,39,60,18.12,36.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2286,USW00014765,2011-04-06,,34,55,14.99,25.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2287,USW00014765,2011-04-07,,33,53,5.82,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2288,USW00014765,2011-04-08,,29,53,5.14,17.9,1.0,,,,,,,,,,,,,,,,,,,,1,bad
2289,USW00014765,2011-04-09,,30,54,6.71,21.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2290,USW00014765,2011-04-10,,31,56,7.61,21.0,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2291,USW00014765,2011-04-11,,46,62,10.96,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2292,USW00014765,2011-04-12,,45,60,7.38,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2293,USW00014765,2011-04-13,,44,50,9.4,19.9,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2294,USW00014765,2011-04-14,,43,66,7.61,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2295,USW00014765,2011-04-15,,35,51,10.29,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2296,USW00014765,2011-04-16,,31,50,12.3,33.1,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2297,USW00014765,2011-04-17,,45,63,16.78,34.9,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2298,USW00014765,2011-04-18,,39,62,9.62,21.9,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2299,USW00014765,2011-04-19,,42,54,6.93,17.0,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2300,USW00014765,2011-04-20,,41,54,5.59,14.1,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,5,worse
2301,USW00014765,2011-04-21,,39,57,13.42,31.1,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2302,USW00014765,2011-04-22,,35,54,7.38,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2303,USW00014765,2011-04-23,,43,53,10.51,23.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2304,USW00014765,2011-04-24,,50,78,4.25,14.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2305,USW00014765,2011-04-25,,51,68,4.92,13.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2306,USW00014765,2011-04-26,,50,75,10.29,21.9,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,4,bad
2307,USW00014765,2011-04-27,,59,73,12.53,29.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2308,USW00014765,2011-04-28,,59,65,18.12,33.1,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2309,USW00014765,2011-04-29,,53,73,8.05,23.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2310,USW00014765,2011-04-30,,46,62,8.05,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2311,USW00014765,2011-05-01,,41,61,8.28,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2312,USW00014765,2011-05-02,,39,68,6.49,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2313,USW00014765,2011-05-03,,49,63,8.5,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2314,USW00014765,2011-05-04,,47,64,8.05,16.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2315,USW00014765,2011-05-05,,41,58,11.41,25.9,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,3,bad
2316,USW00014765,2011-05-06,,42,68,12.53,28.0,,,,,,,,,,,,,,,,,,,,,0,good
2317,USW00014765,2011-05-07,,48,68,8.95,25.1,,,1.0,,,,,,,,,,,,1.0,,,,,,2,bad
2318,USW00014765,2011-05-08,,50,67,9.62,23.0,,,,,,,,,,,,,1.0,,,,,,,,1,bad
2319,USW00014765,2011-05-09,,51,69,14.99,25.9,,,,,,,,,,,,,,,,,,,,,0,good
2320,USW00014765,2011-05-10,,49,58,17.45,25.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2321,USW00014765,2011-05-11,,48,64,15.66,25.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2322,USW00014765,2011-05-12,,48,60,11.18,23.0,,,,,,,,,,,,,,,,,,,,,0,good
2323,USW00014765,2011-05-13,,42,70,5.37,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2324,USW00014765,2011-05-14,,45,58,8.05,17.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2325,USW00014765,2011-05-15,,50,64,7.61,16.1,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,5,worse
2326,USW00014765,2011-05-16,,47,52,12.3,19.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2327,USW00014765,2011-05-17,,48,53,12.3,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2328,USW00014765,2011-05-18,,50,63,8.05,14.1,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2329,USW00014765,2011-05-19,,54,70,6.93,14.1,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,5,worse
2330,USW00014765,2011-05-20,,54,70,4.47,14.1,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,5,worse
2331,USW00014765,2011-05-21,,51,73,5.82,17.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,4,bad
2332,USW00014765,2011-05-22,,49,59,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,,1,bad
2333,USW00014765,2011-05-23,,49,64,10.29,19.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2334,USW00014765,2011-05-24,,63,78,8.05,21.9,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2335,USW00014765,2011-05-25,,57,78,8.28,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2336,USW00014765,2011-05-26,,55,73,6.04,19.9,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,4,bad
2337,USW00014765,2011-05-27,,60,80,6.93,17.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,4,bad
2338,USW00014765,2011-05-28,,63,77,9.4,21.9,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,3,bad
2339,USW00014765,2011-05-29,,63,81,9.17,19.9,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,3,bad
2340,USW00014765,2011-05-30,,66,86,5.37,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,,2,bad
2341,USW00014765,2011-05-31,,62,83,8.72,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2342,USW00014765,2011-06-01,,61,80,11.86,23.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,6,worse
2343,USW00014765,2011-06-02,,54,76,12.53,28.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2344,USW00014765,2011-06-03,,50,71,10.29,21.9,,,,,,,,,,,,,,,,,,,,,0,good
2345,USW00014765,2011-06-04,,49,73,8.72,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2346,USW00014765,2011-06-05,,46,69,6.04,16.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2347,USW00014765,2011-06-06,,54,78,5.59,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2348,USW00014765,2011-06-07,,54,87,4.47,15.0,1.0,,,,,,,,,,,,,,,,,,1.0,,2,bad
2349,USW00014765,2011-06-08,,64,92,5.14,17.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,4,bad
2350,USW00014765,2011-06-09,,67,89,8.72,33.1,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,4,bad
2351,USW00014765,2011-06-10,,63,81,7.38,17.0,,,,,,,,1.0,,,,,,,1.0,,,,,,2,bad
2352,USW00014765,2011-06-11,,55,64,7.83,17.9,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,5,worse
2353,USW00014765,2011-06-12,,53,60,10.51,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2354,USW00014765,2011-06-13,,54,68,4.25,15.0,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2355,USW00014765,2011-06-14,,54,64,8.5,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2356,USW00014765,2011-06-15,,55,75,8.5,21.0,,,,,,,,,,,,,,,,,,,,,0,good
2357,USW00014765,2011-06-16,,53,86,7.83,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2358,USW00014765,2011-06-17,,63,70,8.5,19.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2359,USW00014765,2011-06-18,,63,84,6.71,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2360,USW00014765,2011-06-19,,57,80,6.93,14.1,,,,,,,,,,,,,,,,,,,,,0,good
2361,USW00014765,2011-06-20,,54,81,5.14,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2362,USW00014765,2011-06-21,,59,82,5.82,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2363,USW00014765,2011-06-22,,66,71,3.8,13.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2364,USW00014765,2011-06-23,,60,69,9.84,17.9,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2365,USW00014765,2011-06-24,,59,69,8.5,15.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2366,USW00014765,2011-06-25,,57,74,6.71,14.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2367,USW00014765,2011-06-26,,63,76,4.92,16.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2368,USW00014765,2011-06-27,,65,82,6.04,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2369,USW00014765,2011-06-28,,65,80,6.04,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2370,USW00014765,2011-06-29,,67,84,7.83,21.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2371,USW00014765,2011-06-30,,61,82,8.05,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2372,USW00014765,2011-07-01,,57,80,5.14,12.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2373,USW00014765,2011-07-02,,63,81,6.26,17.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2374,USW00014765,2011-07-03,,66,80,7.38,16.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2375,USW00014765,2011-07-04,,67,87,7.16,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2376,USW00014765,2011-07-05,,68,89,6.04,14.1,,,,,,,,,,,,,,,,,,,,,0,good
2377,USW00014765,2011-07-06,,67,90,7.16,19.9,,,,,,,,1.0,,,,,,,,,,,,,1,bad
2378,USW00014765,2011-07-07,,70,89,5.82,12.1,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2379,USW00014765,2011-07-08,,68,77,4.7,15.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,3,bad
2380,USW00014765,2011-07-09,,67,86,8.72,17.9,1.0,,,,,,,,,,,,,,1.0,,,,,,2,bad
2381,USW00014765,2011-07-10,,60,82,6.26,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2382,USW00014765,2011-07-11,,65,89,9.4,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2383,USW00014765,2011-07-12,,73,92,10.29,19.9,,,,,,,,1.0,,,,,,,,,,,,,1,bad
2384,USW00014765,2011-07-13,,66,87,6.71,23.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2385,USW00014765,2011-07-14,,63,76,10.96,19.9,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2386,USW00014765,2011-07-15,,60,84,6.26,16.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2387,USW00014765,2011-07-16,,61,84,5.82,17.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2388,USW00014765,2011-07-17,,66,89,11.18,21.9,,,,,,,,,,,,,,,,,,,,,0,good
2389,USW00014765,2011-07-18,,72,89,8.28,17.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,3,bad
2390,USW00014765,2011-07-19,,70,89,4.92,13.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2391,USW00014765,2011-07-20,,65,89,7.83,21.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2392,USW00014765,2011-07-21,,71,91,11.63,23.9,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2393,USW00014765,2011-07-22,,76,101,8.5,19.9,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3,bad
2394,USW00014765,2011-07-23,,71,88,5.37,16.1,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2395,USW00014765,2011-07-24,,69,84,4.92,14.1,,,1.0,,,,,,,,,,,,1.0,,,,,,2,bad
2396,USW00014765,2011-07-25,,64,73,3.58,10.1,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,3,bad
2397,USW00014765,2011-07-26,,65,79,5.14,19.9,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,3,bad
2398,USW00014765,2011-07-27,,64,84,6.93,14.1,,,,,,,,,,,,,,,,,,,,,0,good
2399,USW00014765,2011-07-28,,67,84,4.92,13.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2400,USW00014765,2011-07-29,,69,80,8.95,17.9,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2401,USW00014765,2011-07-30,,70,89,9.17,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2402,USW00014765,2011-07-31,,65,89,6.26,17.0,,,,,,,,,,,,,,,,,,,,,0,good
2403,USW00014765,2011-08-01,,68,91,7.16,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2404,USW00014765,2011-08-02,,68,90,7.61,19.9,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,3,bad
2405,USW00014765,2011-08-03,,64,82,5.82,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2406,USW00014765,2011-08-04,,64,83,7.16,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2407,USW00014765,2011-08-05,,66,81,6.93,16.1,,,,,,,,,,,,,1.0,,,,,,,,1,bad
2408,USW00014765,2011-08-06,,70,86,9.17,16.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2409,USW00014765,2011-08-07,,70,78,8.95,21.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2410,USW00014765,2011-08-08,,70,89,3.8,15.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2411,USW00014765,2011-08-09,,68,81,8.05,17.9,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2412,USW00014765,2011-08-10,,68,86,6.71,16.1,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2413,USW00014765,2011-08-11,,63,82,6.26,17.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2414,USW00014765,2011-08-12,,59,82,6.71,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2415,USW00014765,2011-08-13,,62,84,5.14,13.0,,,,,,,,,,,,,,,,,,,,,0,good
2416,USW00014765,2011-08-14,,69,74,5.82,15.0,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2417,USW00014765,2011-08-15,,62,71,10.07,21.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2418,USW00014765,2011-08-16,,61,74,6.26,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2419,USW00014765,2011-08-17,,60,84,5.14,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2420,USW00014765,2011-08-18,,63,85,7.83,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2421,USW00014765,2011-08-19,,68,85,7.16,16.1,,,,,,,,,,,,,,,1.0,,,,,,1,bad
2422,USW00014765,2011-08-20,,68,84,7.16,15.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
2423,USW00014765,2011-08-21,,66,85,9.84,21.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2424,USW00014765,2011-08-22,,64,79,10.51,23.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2425,USW00014765,2011-08-23,,58,78,6.04,15.0,,,,,,,,,,,,,,,,,,,,,0,good
2426,USW00014765,2011-08-24,,59,79,9.17,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2427,USW00014765,2011-08-25,,68,84,11.63,23.9,,,1.0,,,,,,,,,,,,,,,,,,1,bad
2428,USW00014765,2011-08-26,,69,85,4.92,14.1,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2429,USW00014765,2011-08-27,,67,76,5.37,17.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2430,USW00014765,2011-08-28,,65,77,25.5,42.9,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2431,USW00014765,2011-08-29,,59,79,7.38,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2432,USW00014765,2011-08-30,,57,80,3.58,13.0,,,,,,,,,,,,,,,,,,,,,0,good
2433,USW00014765,2011-08-31,,58,83,2.68,12.1,,,,,,,,,,,,,,,,,,,,,0,good
2434,USW00014765,2011-09-01,,59,79,4.92,13.0,,,,,,,,,,,,,,,,,,,,,0,good
2435,USW00014765,2011-09-02,,58,77,6.26,12.1,,,,,,,,,,,,,,,,,,,,,0,good
2436,USW00014765,2011-09-03,,60,82,8.05,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2437,USW00014765,2011-09-04,,67,82,8.5,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2438,USW00014765,2011-09-05,,67,83,10.96,23.0,,,,,,,,,,,,,,,,,,,,,0,good
2439,USW00014765,2011-09-06,,58,74,9.62,28.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2440,USW00014765,2011-09-07,,58,65,9.62,14.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2441,USW00014765,2011-09-08,,59,67,8.05,17.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2442,USW00014765,2011-09-09,,60,80,7.83,16.1,1.0,,,,,,,,,,,,,,,,,,,,1,bad
2443,USW00014765,2011-09-10,,56,78,5.82,14.1,,,,,,,,,,,,,,,,,,,,,0,good
2444,USW00014765,2011-09-11,,52,71,5.82,12.1,,,,,,,,,,,,,,,,,,,,,0,good
2445,USW00014765,2011-09-12,,62,81,5.14,16.1,,,,,,,,,,,,,,,,,,,,,0,good
2446,USW00014765,2011-09-13,,62,82,8.72,19.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2447,USW00014765,2011-09-14,,67,85,8.28,17.9,1.0,,,,,,,,,,,1.0,,,,,,,,,2,bad
2448,USW00014765,2011-09-15,,52,83,9.62,23.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2449,USW00014765,2011-09-16,,47,65,7.61,19.9,,,,,,,,,,,,,,,,,,,,,0,good
2450,USW00014765,2011-09-17,,46,65,5.59,12.1,,,,,,,,,,,,,,,,,,,,,0,good
2451,USW00014765,2011-09-18,,51,68,10.07,17.9,,,,,,,,,,,,,,,,,,,,,0,good
2452,USW00014765,2011-09-19,,48,69,5.14,13.0,,,,,,,,,,,,,,,,,,,,,0,good
2453,USW00014765,2011-09-20,,52,67,5.82,16.1,,,,,,,,,,,,,1.0,,1.0,,,,,,2,bad
2454,USW00014765,2011-09-21,,58,75,6.26,17.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,4,bad
2455,USW00014765,2011-09-22,,66,73,4.25,12.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,4,bad
2456,USW00014765,2011-09-23,,68,73,4.03,12.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2457,USW00014765,2011-09-24,,69,80,6.04,13.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2458,USW00014765,2011-09-25,,68,82,2.46,6.9,,,,,,,,,,,,,,,,,,,,,0,good
2459,USW00014765,2011-09-26,,65,83,2.91,8.9,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,3,bad
2460,USW00014765,2011-09-27,,64,80,4.25,14.1,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,4,bad
2461,USW00014765,2011-09-28,,62,76,7.83,17.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,3,bad
2462,USW00014765,2011-09-29,,62,77,7.61,17.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,4,bad
2463,USW00014765,2011-09-30,,56,76,8.5,21.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,4,bad
